month,day,weekday,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
3,15,1,13,1,0,1,2,14.76,16.665,57,19.0012,23,74,97
3,15,1,14,1,0,1,2,15.58,19.695,46,19.9995,14,74,88
3,15,1,15,1,0,1,2,15.58,19.695,43,19.0012,24,66,90
3,15,1,16,1,0,1,2,15.58,19.695,46,22.0028,21,93,114
3,15,1,17,1,0,1,2,14.76,17.425,62,12.998,22,195,217
3,15,1,18,1,0,1,2,14.76,16.665,62,19.9995,18,207,225
3,15,1,19,1,0,1,2,13.94,15.91,71,19.0012,14,138,152
3,15,1,20,1,0,1,2,13.94,15.91,71,19.0012,9,79,88
3,15,1,21,1,0,1,3,13.12,16.665,81,7.0015,2,53,55
3,15,1,22,1,0,1,2,13.12,15.91,87,11.0014,1,20,21
3,15,1,23,1,0,1,2,13.12,15.91,87,11.0014,1,17,18
3,16,2,0,1,0,1,3,12.3,14.395,93,16.9979,0,8,8
3,16,2,1,1,0,1,3,12.3,13.635,100,19.9995,1,2,3
3,16,2,3,1,0,1,2,11.48,13.635,100,15.0013,1,2,3
3,16,2,4,1,0,1,2,12.3,15.15,93,11.0014,0,1,1
3,16,2,5,1,0,1,2,12.3,15.91,93,7.0015,0,3,3
3,16,2,6,1,0,1,2,12.3,15.91,93,7.0015,1,30,31
3,16,2,7,1,0,1,2,12.3,14.395,93,12.998,10,101,111
3,16,2,8,1,0,1,2,13.12,15.91,93,0.0,26,227,253
3,16,2,9,1,0,1,2,13.12,16.665,93,8.9981,10,144,154
3,16,2,10,1,0,1,2,14.76,17.425,81,11.0014,19,49,68
3,16,2,11,1,0,1,2,14.76,17.425,81,8.9981,13,62,75
3,16,2,12,1,0,1,2,16.4,20.455,71,7.0015,23,65,88
3,16,2,13,1,0,1,2,16.4,20.455,76,8.9981,18,81,99
3,16,2,14,1,0,1,2,16.4,20.455,76,15.0013,33,67,100
3,16,2,15,1,0,1,2,16.4,20.455,76,16.9979,22,79,101
3,16,2,16,1,0,1,2,16.4,20.455,76,11.0014,30,121,151
3,16,2,17,1,0,1,2,18.04,21.97,54,19.9995,37,216,253
3,16,2,18,1,0,1,2,18.04,21.97,54,15.0013,26,211,237
3,16,2,19,1,0,1,2,18.04,21.97,51,22.0028,18,150,168
3,16,2,20,1,0,1,2,17.22,21.21,54,19.9995,10,111,121
3,16,2,21,1,0,1,2,17.22,21.21,58,19.0012,3,75,78
3,16,2,22,1,0,1,2,16.4,20.455,62,26.0027,11,48,59
3,16,2,23,1,0,1,1,16.4,20.455,65,12.998,9,18,27
3,17,3,0,1,0,1,1,15.58,19.695,66,16.9979,4,19,23
3,17,3,1,1,0,1,1,14.76,17.425,71,15.0013,1,11,12
3,17,3,2,1,0,1,1,13.94,15.15,71,19.9995,3,5,8
3,17,3,3,1,0,1,1,13.94,16.665,66,11.0014,1,1,2
3,17,3,4,1,0,1,1,13.94,16.665,71,12.998,0,3,3
3,17,3,5,1,0,1,1,13.12,16.665,76,7.0015,0,13,13
3,17,3,6,1,0,1,1,13.12,15.91,76,12.998,4,47,51
3,17,3,7,1,0,1,1,13.12,16.665,76,8.9981,12,128,140
3,17,3,8,1,0,1,1,14.76,17.425,66,8.9981,17,282,299
3,17,3,9,1,0,1,1,16.4,20.455,62,16.9979,23,162,185
3,17,3,10,1,0,1,1,18.04,21.97,54,22.0028,9,69,78
3,17,3,11,1,0,1,1,18.04,21.97,54,19.0012,20,66,86
3,17,3,12,1,0,1,1,20.5,24.24,45,15.0013,24,81,105
3,17,3,13,1,0,1,2,21.32,25.0,42,6.0032,26,85,111
3,17,3,14,1,0,1,1,20.5,24.24,45,7.0015,32,87,119
3,17,3,15,1,0,1,1,21.32,25.0,42,16.9979,30,95,125
3,17,3,16,1,0,1,1,20.5,24.24,48,19.0012,34,108,142
3,17,3,17,1,0,1,1,20.5,24.24,42,12.998,48,265,313
3,17,3,18,1,0,1,2,18.86,22.725,59,11.0014,50,260,310
3,17,3,19,1,0,1,1,18.04,21.97,58,12.998,18,189,207
3,17,3,20,1,0,1,1,17.22,21.21,67,15.0013,25,112,137
3,17,3,21,1,0,1,1,17.22,21.21,62,15.0013,19,119,138
3,17,3,22,1,0,1,1,16.4,20.455,66,15.0013,17,70,87
3,17,3,23,1,0,1,1,17.22,21.21,62,19.0012,7,43,50
3,18,4,0,1,0,1,1,17.22,21.21,58,19.0012,5,24,29
3,18,4,1,1,0,1,1,16.4,20.455,62,16.9979,4,12,16
3,18,4,2,1,0,1,1,16.4,20.455,62,12.998,5,9,14
3,18,4,3,1,0,1,1,14.76,17.425,71,12.998,1,4,5
3,18,4,5,1,0,1,1,15.58,19.695,66,11.0014,2,8,10
3,18,4,6,1,0,1,1,16.4,20.455,66,12.998,1,35,36
3,18,4,7,1,0,1,1,16.4,20.455,66,12.998,11,112,123
3,18,4,8,1,0,1,1,17.22,21.21,67,16.9979,24,256,280
3,18,4,9,1,0,1,1,18.86,22.725,63,15.0013,18,192,210
3,18,4,10,1,0,1,1,21.32,25.0,53,19.0012,43,74,117
3,18,4,11,1,0,1,1,22.14,25.76,52,19.0012,55,104,159
3,18,4,12,1,0,1,2,22.96,26.515,49,23.9994,72,123,195
3,18,4,13,1,0,1,1,26.24,31.06,41,19.0012,57,118,175
3,18,4,14,1,0,1,1,27.06,31.06,39,16.9979,71,103,174
3,18,4,15,1,0,1,2,27.88,31.82,39,23.9994,62,111,173
3,18,4,16,1,0,1,1,27.88,31.82,39,19.0012,67,137,204
3,18,4,17,1,0,1,1,28.7,31.82,37,22.0028,95,237,332
3,18,4,18,1,0,1,1,27.88,31.82,39,11.0014,84,247,331
3,18,4,19,1,0,1,1,27.06,31.06,44,8.9981,58,132,190
3,18,4,20,1,0,1,1,25.42,31.06,46,8.9981,46,103,149
3,18,4,21,1,0,1,1,25.42,31.06,46,7.0015,22,91,113
3,18,4,22,1,0,1,1,25.42,31.06,50,11.0014,55,63,118
3,18,4,23,1,0,1,2,24.6,31.06,53,15.0013,26,60,86
3,19,5,0,1,0,0,2,24.6,31.06,53,16.9979,26,50,76
3,19,5,1,1,0,0,2,23.78,27.275,46,23.9994,16,35,51
3,19,5,2,1,0,0,2,22.96,26.515,43,15.0013,5,20,25
3,19,5,3,1,0,0,2,22.14,25.76,39,22.0028,1,7,8
3,19,5,4,1,0,0,1,21.32,25.0,34,27.9993,1,2,3
3,19,5,5,1,0,0,1,21.32,25.0,34,27.9993,0,2,2
3,19,5,6,1,0,0,1,18.04,21.97,44,27.9993,0,10,10
3,19,5,7,1,0,0,1,16.4,20.455,50,22.0028,4,9,13
3,19,5,8,1,0,0,1,17.22,21.21,47,32.9975,11,37,48
3,19,5,9,1,0,0,1,17.22,21.21,44,31.0009,35,41,76
3,19,5,10,1,0,0,1,18.04,21.97,38,27.9993,55,85,140
3,19,5,11,1,0,0,1,18.86,22.725,36,30.0026,90,106,196
3,19,5,12,1,0,0,1,18.86,22.725,33,27.9993,126,141,267
3,19,5,13,1,0,0,1,20.5,24.24,34,31.0009,174,127,301
3,19,5,14,1,0,0,1,20.5,24.24,31,32.9975,168,144,312
3,19,5,15,1,0,0,1,20.5,24.24,29,27.9993,170,143,313
3,19,5,16,1,0,0,1,20.5,24.24,31,26.0027,175,129,304
3,19,5,17,1,0,0,1,19.68,23.485,31,22.0028,138,140,278
3,19,5,18,1,0,0,1,18.86,22.725,31,22.0028,92,125,217
3,19,5,19,1,0,0,1,18.04,21.97,33,19.0012,38,116,154
3,19,5,20,1,0,0,1,17.22,21.21,35,15.0013,39,69,108
3,19,5,21,1,0,0,1,16.4,20.455,37,19.9995,20,73,93
3,19,5,22,1,0,0,1,16.4,20.455,37,22.0028,27,45,72
3,19,5,23,1,0,0,1,15.58,19.695,40,19.9995,13,37,50
4,13,2,0,2,0,1,2,16.4,20.455,100,19.9995,3,12,15
4,13,2,1,2,0,1,2,16.4,20.455,100,19.9995,0,1,1
4,13,2,2,2,0,1,3,16.4,20.455,100,19.9995,0,2,2
4,13,2,3,2,0,1,3,16.4,20.455,94,22.0028,0,2,2
4,13,2,4,2,0,1,3,16.4,20.455,94,22.0028,1,2,3
4,13,2,5,2,0,1,3,15.58,19.695,94,16.9979,1,4,5
4,13,2,6,2,0,1,3,15.58,19.695,94,15.0013,1,33,34
4,13,2,7,2,0,1,3,14.76,17.425,100,15.0013,3,67,70
4,13,2,8,2,0,1,3,15.58,19.695,94,12.998,6,158,164
4,13,2,9,2,0,1,2,15.58,19.695,94,15.0013,2,63,65
4,13,2,10,2,0,1,2,16.4,20.455,87,12.998,4,42,46
4,13,2,11,2,0,1,2,17.22,21.21,82,12.998,4,57,61
4,13,2,12,2,0,1,3,17.22,21.21,82,16.9979,12,83,95
4,13,2,13,2,0,1,2,18.04,21.97,77,12.998,6,55,61
4,13,2,14,2,0,1,2,17.22,21.21,77,16.9979,24,82,106
4,13,2,15,2,0,1,2,18.04,21.97,72,19.0012,12,69,81
4,13,2,16,2,0,1,1,18.86,22.725,67,19.0012,23,119,142
4,13,2,17,2,0,1,1,18.86,22.725,67,19.9995,25,284,309
4,13,2,18,2,0,1,1,18.04,21.97,62,26.0027,28,293,321
4,13,2,19,2,0,1,1,18.04,21.97,62,16.9979,15,160,175
4,13,2,20,2,0,1,1,18.04,21.97,62,16.9979,7,119,126
4,13,2,21,2,0,1,1,17.22,21.21,67,11.0014,17,100,117
4,13,2,22,2,0,1,1,17.22,21.21,67,12.998,10,89,99
4,13,2,23,2,0,1,1,16.4,20.455,71,8.9981,5,57,62
4,14,3,0,2,0,1,1,15.58,19.695,76,8.9981,3,18,21
4,14,3,1,2,0,1,1,15.58,19.695,76,15.0013,1,9,10
4,14,3,2,2,0,1,1,14.76,17.425,76,8.9981,0,3,3
4,14,3,3,2,0,1,1,13.94,16.665,81,8.9981,0,2,2
4,14,3,4,2,0,1,1,13.94,18.18,76,0.0,1,8,9
4,14,3,5,2,0,1,1,13.94,17.425,76,6.0032,2,12,14
4,14,3,6,2,0,1,1,13.94,17.425,76,7.0015,4,66,70
4,14,3,7,2,0,1,1,15.58,19.695,66,0.0,11,182,193
4,14,3,8,2,0,1,1,17.22,21.21,58,11.0014,21,316,337
4,14,3,9,2,0,1,1,18.86,22.725,51,8.9981,18,152,170
4,14,3,10,2,0,1,1,20.5,24.24,51,12.998,21,68,89
4,14,3,11,2,0,1,1,21.32,25.0,45,11.0014,28,87,115
4,14,3,12,2,0,1,1,22.14,25.76,42,8.9981,35,110,145
4,14,3,13,2,0,1,1,22.96,26.515,37,15.0013,38,121,159
4,14,3,14,2,0,1,1,22.96,26.515,35,6.0032,36,101,137
4,14,3,15,2,0,1,1,24.6,31.06,31,6.0032,57,85,142
4,14,3,16,2,0,1,1,24.6,30.305,26,7.0015,49,153,202
4,14,3,17,2,0,1,1,24.6,30.305,28,0.0,50,338,388
4,14,3,18,2,0,1,1,22.96,26.515,30,0.0,47,290,337
4,14,3,19,2,0,1,1,22.14,25.76,32,0.0,37,222,259
4,14,3,20,2,0,1,1,20.5,24.24,51,12.998,22,147,169
4,14,3,21,2,0,1,1,18.86,22.725,63,8.9981,19,126,145
4,14,3,22,2,0,1,1,19.68,23.485,55,7.0015,22,82,104
4,14,3,23,2,0,1,1,18.86,22.725,59,7.0015,7,40,47
4,15,4,0,2,1,0,1,18.04,21.97,67,0.0,6,21,27
4,15,4,1,2,1,0,1,18.04,21.97,62,0.0,6,9,15
4,15,4,2,2,1,0,1,16.4,20.455,76,0.0,8,10,18
4,15,4,3,2,1,0,1,16.4,20.455,76,0.0,0,3,3
4,15,4,4,2,1,0,1,15.58,19.695,82,6.0032,0,3,3
4,15,4,5,2,1,0,1,14.76,18.18,81,7.0015,2,11,13
4,15,4,6,2,1,0,1,14.76,18.18,81,6.0032,5,42,47
4,15,4,7,2,1,0,1,16.4,20.455,71,11.0014,10,139,149
4,15,4,8,2,1,0,1,18.04,21.97,62,19.9995,21,279,300
4,15,4,9,2,1,0,1,20.5,24.24,55,12.998,16,162,178
4,15,4,10,2,1,0,1,20.5,24.24,55,12.998,31,91,122
4,15,4,11,2,1,0,1,21.32,25.0,55,12.998,41,95,136
4,15,4,12,2,1,0,1,21.32,25.0,55,19.0012,45,155,200
4,15,4,13,2,1,0,1,22.14,25.76,52,16.9979,47,133,180
4,15,4,14,2,1,0,1,22.14,25.76,52,16.9979,57,106,163
4,15,4,15,2,1,0,1,22.14,25.76,52,30.0026,50,112,162
4,15,4,16,2,1,0,1,21.32,25.0,55,32.9975,70,173,243
4,15,4,17,2,1,0,2,20.5,24.24,63,26.0027,64,267,331
4,15,4,18,2,1,0,2,18.86,22.725,67,26.0027,47,216,263
4,15,4,19,2,1,0,1,17.22,21.21,77,26.0027,41,168,209
4,15,4,20,2,1,0,2,16.4,20.455,76,22.0028,26,92,118
4,15,4,21,2,1,0,2,16.4,20.455,76,19.9995,25,77,102
4,15,4,22,2,1,0,2,15.58,19.695,82,26.0027,16,64,80
4,15,4,23,2,1,0,2,14.76,17.425,81,12.998,8,56,64
4,16,5,0,2,0,0,2,14.76,17.425,81,15.0013,7,36,43
4,16,5,1,2,0,0,2,14.76,16.665,87,19.0012,5,28,33
4,16,5,2,2,0,0,2,14.76,17.425,87,8.9981,5,19,24
4,16,5,3,2,0,0,2,14.76,17.425,87,11.0014,5,9,14
4,16,5,4,2,0,0,2,14.76,17.425,87,15.0013,1,4,5
4,16,5,5,2,0,0,2,15.58,19.695,87,19.0012,1,3,4
4,16,5,6,2,0,0,3,16.4,20.455,82,22.0028,1,9,10
4,16,5,7,2,0,0,2,16.4,20.455,82,27.9993,3,18,21
4,16,5,8,2,0,0,3,16.4,20.455,87,23.9994,7,38,45
4,16,5,9,2,0,0,3,16.4,20.455,100,19.9995,2,27,29
4,16,5,10,2,0,0,3,17.22,21.21,94,26.0027,1,21,22
4,16,5,11,2,0,0,3,17.22,21.21,94,30.0026,4,27,31
4,16,5,12,2,0,0,2,18.86,22.725,88,39.0007,6,26,32
4,16,5,13,2,0,0,3,18.86,22.725,94,35.0008,9,49,58
4,16,5,14,2,0,0,3,21.32,25.0,83,39.0007,14,49,63
4,16,5,15,2,0,0,3,21.32,25.0,83,39.0007,16,62,78
4,16,5,16,2,0,0,3,20.5,24.24,88,31.0009,6,27,33
4,16,5,17,2,0,0,3,20.5,24.24,88,39.0007,1,14,15
4,16,5,18,2,0,0,2,20.5,24.24,94,26.0027,6,32,38
4,16,5,19,2,0,0,2,21.32,25.0,94,27.9993,9,62,71
4,16,5,20,2,0,0,3,18.04,21.97,94,15.0013,4,49,53
4,16,5,21,2,0,0,2,18.04,21.97,94,0.0,1,13,14
4,16,5,22,2,0,0,3,17.22,21.21,100,0.0,2,22,24
4,16,5,23,2,0,0,2,18.04,21.97,77,19.0012,5,30,35
4,17,6,0,2,0,0,2,18.04,21.97,77,19.0012,4,29,33
4,17,6,1,2,0,0,1,17.22,21.21,67,15.0013,6,25,31
4,17,6,2,2,0,0,1,16.4,20.455,62,12.998,4,25,29
4,17,6,3,2,0,0,1,16.4,20.455,66,8.9981,12,13,25
4,17,6,4,2,0,0,1,14.76,18.18,76,7.0015,2,5,7
4,17,6,5,2,0,0,1,14.76,17.425,71,11.0014,2,1,3
4,17,6,6,2,0,0,1,14.76,15.91,66,30.0026,3,5,8
4,17,6,7,2,0,0,1,14.76,16.665,50,23.9994,2,14,16
4,17,6,8,2,0,0,1,15.58,19.695,46,26.0027,7,36,43
4,17,6,9,2,0,0,1,16.4,20.455,43,19.0012,31,71,102
4,17,6,10,2,0,0,1,17.22,21.21,44,30.0026,91,120,211
4,17,6,11,2,0,0,1,18.86,22.725,41,27.9993,119,185,304
4,17,6,12,2,0,0,1,18.86,22.725,38,26.0027,167,187,354
4,17,6,13,2,0,0,1,20.5,24.24,34,26.0027,181,162,343
4,17,6,14,2,0,0,1,21.32,25.0,34,26.0027,170,191,361
4,17,6,15,2,0,0,1,22.14,25.76,32,35.0008,179,209,388
4,17,6,16,2,0,0,1,22.14,25.76,30,23.9994,161,182,343
4,17,6,17,2,0,0,1,22.96,26.515,30,30.0026,143,163,306
4,17,6,18,2,0,0,1,22.96,26.515,30,26.0027,102,175,277
4,17,6,19,2,0,0,1,22.96,26.515,30,19.9995,75,135,210
4,17,6,20,2,0,0,1,21.32,25.0,36,12.998,44,97,141
4,17,6,21,2,0,0,1,20.5,24.24,42,12.998,13,70,83
4,17,6,22,2,0,0,1,20.5,24.24,39,7.0015,21,49,70
4,17,6,23,2,0,0,1,18.04,21.97,67,11.0014,19,37,56
4,18,0,0,2,0,1,1,18.86,22.725,47,6.0032,15,24,39
4,18,0,1,2,0,1,1,18.86,22.725,47,8.9981,11,8,19
4,18,0,2,2,0,1,1,17.22,21.21,67,7.0015,14,2,16
4,18,0,3,2,0,1,1,17.22,21.21,62,7.0015,6,1,7
4,18,0,4,2,0,1,1,16.4,20.455,87,11.0014,2,4,6
4,18,0,5,2,0,1,1,16.4,20.455,76,6.0032,0,16,16
4,18,0,6,2,0,1,1,16.4,20.455,82,0.0,3,51,54
4,18,0,7,2,0,1,1,18.86,22.725,63,0.0,12,156,168
4,18,0,8,2,0,1,1,18.86,22.725,63,0.0,20,277,297
4,18,0,9,2,0,1,2,20.5,24.24,55,7.0015,37,132,169
4,18,0,10,2,0,1,2,21.32,25.0,55,7.0015,41,68,109
4,18,0,11,2,0,1,2,22.14,25.76,52,6.0032,36,87,123
4,18,0,12,2,0,1,2,22.96,26.515,49,6.0032,60,124,184
4,18,0,13,2,0,1,2,22.96,26.515,49,11.0014,41,128,169
4,18,0,14,2,0,1,2,23.78,27.275,49,12.998,49,95,144
4,18,0,15,2,0,1,2,24.6,31.06,43,12.998,64,112,176
4,18,0,16,2,0,1,1,24.6,31.06,46,19.0012,40,165,205
4,18,0,17,2,0,1,1,23.78,27.275,49,19.0012,66,362,428
4,18,0,18,2,0,1,1,26.24,31.06,31,23.9994,41,321,362
4,18,0,19,2,0,1,1,22.96,26.515,46,16.9979,42,244,286
4,18,0,20,2,0,1,1,24.6,31.06,33,19.9995,29,136,165
4,18,0,21,2,0,1,1,22.96,26.515,37,19.0012,20,131,151
4,18,0,22,2,0,1,1,21.32,25.0,55,19.0012,9,81,90
4,18,0,23,2,0,1,1,20.5,24.24,59,16.9979,11,35,46
4,19,1,0,2,0,1,1,20.5,24.24,55,15.0013,2,23,25
4,19,1,1,2,0,1,1,18.86,22.725,63,15.0013,5,2,7
4,19,1,2,2,0,1,1,18.86,22.725,67,19.0012,8,5,13
4,19,1,3,2,0,1,1,19.68,23.485,63,15.0013,0,3,3
4,19,1,4,2,0,1,1,18.86,22.725,67,6.0032,1,4,5
4,19,1,5,2,0,1,2,18.86,22.725,72,12.998,1,17,18
4,19,1,6,2,0,1,2,19.68,23.485,67,0.0,2,63,65
4,19,1,7,2,0,1,2,21.32,25.0,55,0.0,22,166,188
4,19,1,8,2,0,1,2,20.5,24.24,68,8.9981,20,331,351
4,19,1,9,2,0,1,3,21.32,25.0,63,6.0032,23,139,162
4,19,1,10,2,0,1,2,20.5,24.24,72,15.0013,15,60,75
4,19,1,11,2,0,1,2,22.14,25.76,68,11.0014,19,53,72
4,19,1,12,2,0,1,2,22.14,25.76,64,6.0032,19,84,103
4,19,1,13,2,0,1,2,22.14,25.76,68,15.0013,26,103,129
4,19,1,14,2,0,1,2,22.14,25.76,64,12.998,19,88,107
4,19,1,15,2,0,1,2,22.14,25.76,65,11.0014,44,83,127
4,19,1,16,2,0,1,1,22.96,26.515,52,19.9995,30,162,192
4,19,1,17,2,0,1,1,22.96,26.515,60,7.0015,39,372,411
4,19,1,18,2,0,1,2,22.14,25.76,64,8.9981,44,377,421
4,19,1,19,2,0,1,2,20.5,24.24,72,12.998,28,248,276
4,19,1,20,2,0,1,2,20.5,24.24,72,15.0013,20,148,168
4,19,1,21,2,0,1,2,20.5,24.24,72,8.9981,8,114,122
4,19,1,22,2,0,1,1,19.68,23.485,77,6.0032,3,109,112
4,19,1,23,2,0,1,1,18.86,22.725,88,6.0032,11,41,52
5,13,4,0,2,0,1,2,21.32,25.0,83,11.0014,6,46,52
5,13,4,1,2,0,1,1,21.32,25.0,83,11.0014,5,15,20
5,13,4,2,2,0,1,2,20.5,24.24,88,8.9981,3,8,11
5,13,4,3,2,0,1,2,20.5,24.24,88,8.9981,2,2,4
5,13,4,4,2,0,1,3,20.5,24.24,88,11.0014,2,3,5
5,13,4,5,2,0,1,2,20.5,24.24,88,12.998,1,24,25
5,13,4,6,2,0,1,3,20.5,24.24,88,8.9981,6,76,82
5,13,4,7,2,0,1,3,20.5,24.24,88,11.0014,16,141,157
5,13,4,8,2,0,1,2,20.5,24.24,88,12.998,26,361,387
5,13,4,9,2,0,1,2,20.5,24.24,88,12.998,18,215,233
5,13,4,10,2,0,1,2,21.32,25.0,83,8.9981,31,99,130
5,13,4,11,2,0,1,2,21.32,25.0,83,11.0014,56,90,146
5,13,4,12,2,0,1,2,21.32,25.0,88,12.998,53,170,223
5,13,4,13,2,0,1,2,21.32,25.0,88,26.0027,69,157,226
5,13,4,14,2,0,1,2,21.32,25.0,87,19.0012,70,120,190
5,13,4,15,2,0,1,2,21.32,25.0,88,11.0014,56,142,198
5,13,4,16,2,0,1,2,21.32,25.0,88,8.9981,44,256,300
5,13,4,17,2,0,1,3,21.32,25.0,88,11.0014,62,429,491
5,13,4,18,2,0,1,3,21.32,25.0,88,11.0014,39,359,398
5,13,4,19,2,0,1,2,21.32,25.0,83,12.998,25,245,270
5,13,4,20,2,0,1,2,21.32,25.0,83,8.9981,22,130,152
5,13,4,21,2,0,1,2,21.32,25.0,84,11.0014,24,130,154
5,13,4,22,2,0,1,2,21.32,25.0,83,15.0013,25,107,132
5,13,4,23,2,0,1,3,20.5,24.24,88,11.0014,31,88,119
5,14,5,0,2,0,0,2,20.5,24.24,88,8.9981,24,78,102
5,14,5,1,2,0,0,2,20.5,24.24,88,8.9981,18,64,82
5,14,5,2,2,0,0,2,20.5,24.24,88,8.9981,15,37,52
5,14,5,3,2,0,0,2,20.5,24.24,88,8.9981,5,30,35
5,14,5,4,2,0,0,2,20.5,24.24,82,11.0014,1,4,5
5,14,5,5,2,0,0,2,20.5,24.24,82,7.0015,7,7,14
5,14,5,6,2,0,0,2,20.5,24.24,88,7.0015,2,9,11
5,14,5,7,2,0,0,3,19.68,23.485,100,0.0,4,28,32
5,14,5,8,2,0,0,3,20.5,24.24,94,0.0,16,72,88
5,14,5,9,2,0,0,2,21.32,25.0,94,6.0032,14,86,100
5,14,5,10,2,0,0,2,21.32,25.0,94,11.0014,34,133,167
5,14,5,11,2,0,0,2,21.32,25.0,94,8.9981,72,207,279
5,14,5,12,2,0,0,3,21.32,25.0,100,6.0032,75,204,279
5,14,5,13,2,0,0,3,21.32,25.0,100,6.0032,68,180,248
5,14,5,14,2,0,0,2,22.14,25.76,94,8.9981,57,159,216
5,14,5,15,2,0,0,2,22.14,25.76,94,11.0014,73,221,294
5,14,5,16,2,0,0,2,22.14,25.76,94,12.998,107,188,295
5,14,5,17,2,0,0,2,22.96,26.515,88,12.998,78,194,272
5,14,5,18,2,0,0,2,22.96,26.515,88,15.0013,88,216,304
5,14,5,19,2,0,0,3,22.14,25.76,94,8.9981,69,179,248
5,14,5,20,2,0,0,3,22.14,25.76,94,8.9981,42,115,157
5,14,5,21,2,0,0,3,22.14,25.76,94,15.0013,15,44,59
5,14,5,22,2,0,0,3,22.14,25.76,94,11.0014,7,19,26
5,14,5,23,2,0,0,3,21.32,25.0,100,12.998,11,33,44
5,15,6,0,2,0,0,2,21.32,25.0,100,0.0,5,34,39
5,15,6,1,2,0,0,2,21.32,25.0,100,7.0015,4,43,47
5,15,6,2,2,0,0,2,21.32,25.0,100,8.9981,13,37,50
5,15,6,3,2,0,0,2,21.32,25.0,100,0.0,11,21,32
5,15,6,4,2,0,0,2,21.32,25.0,100,0.0,5,8,13
5,15,6,5,2,0,0,3,21.32,25.0,100,7.0015,3,11,14
5,15,6,6,2,0,0,2,21.32,25.0,100,8.9981,3,14,17
5,15,6,7,2,0,0,2,21.32,25.0,100,8.9981,4,38,42
5,15,6,8,2,0,0,2,22.14,25.76,94,8.9981,24,46,70
5,15,6,9,2,0,0,1,23.78,27.275,83,16.9979,36,98,134
5,15,6,10,2,0,0,1,23.78,27.275,83,15.0013,73,153,226
5,15,6,11,2,0,0,1,24.6,28.79,78,15.0013,120,202,322
5,15,6,12,2,0,0,1,25.42,29.545,73,19.9995,120,247,367
5,15,6,13,2,0,0,1,25.42,29.545,73,19.0012,195,261,456
5,15,6,14,2,0,0,1,26.24,30.305,73,12.998,183,254,437
5,15,6,15,2,0,0,1,27.06,31.06,69,16.9979,206,253,459
5,15,6,16,2,0,0,1,26.24,30.305,69,16.9979,158,282,440
5,15,6,17,2,0,0,3,22.96,26.515,78,23.9994,137,255,392
5,15,6,18,2,0,0,1,22.96,26.515,78,16.9979,60,177,237
5,15,6,19,2,0,0,1,22.96,26.515,83,7.0015,78,153,231
5,15,6,20,2,0,0,1,22.14,25.76,88,0.0,53,138,191
5,15,6,21,2,0,0,1,22.14,25.76,88,0.0,44,107,151
5,15,6,22,2,0,0,1,22.96,26.515,83,0.0,29,88,117
5,15,6,23,2,0,0,1,22.14,25.76,88,15.0013,18,51,69
5,16,0,0,2,0,1,1,21.32,25.0,94,7.0015,17,21,38
5,16,0,1,2,0,1,1,21.32,25.0,94,8.9981,6,8,14
5,16,0,2,2,0,1,1,20.5,24.24,100,6.0032,4,9,13
5,16,0,3,2,0,1,1,20.5,24.24,94,11.0014,1,3,4
5,16,0,4,2,0,1,1,20.5,24.24,100,8.9981,1,5,6
5,16,0,5,2,0,1,1,20.5,24.24,93,12.998,1,20,21
5,16,0,6,2,0,1,1,21.32,25.0,88,11.0014,11,93,104
5,16,0,7,2,0,1,1,21.32,25.0,83,19.0012,27,245,272
5,16,0,8,2,0,1,1,22.96,26.515,73,19.9995,28,366,394
5,16,0,9,2,0,1,1,24.6,29.545,69,12.998,38,156,194
5,16,0,10,2,0,1,1,25.42,30.305,65,6.0032,37,75,112
5,16,0,11,2,0,1,1,26.24,31.06,57,0.0,56,129,185
5,16,0,12,2,0,1,1,27.06,31.06,54,6.0032,72,137,209
5,16,0,13,2,0,1,1,27.88,31.82,51,0.0,61,153,214
5,16,0,14,2,0,1,1,27.88,31.82,51,0.0,76,117,193
5,16,0,15,2,0,1,1,29.52,33.335,51,0.0,55,110,165
5,16,0,16,2,0,1,3,24.6,28.79,78,16.9979,45,181,226
5,16,0,17,2,0,1,1,23.78,27.275,88,15.0013,47,227,274
5,16,0,18,2,0,1,3,23.78,27.275,83,12.998,55,398,453
5,16,0,19,2,0,1,1,23.78,27.275,83,16.9979,36,272,308
5,16,0,20,2,0,1,1,23.78,27.275,83,0.0,31,167,198
5,16,0,21,2,0,1,1,23.78,27.275,83,0.0,28,149,177
5,16,0,22,2,0,1,1,22.96,26.515,88,6.0032,22,105,127
5,16,0,23,2,0,1,1,22.96,26.515,88,6.0032,18,39,57
5,17,1,0,2,0,1,2,22.96,26.515,88,0.0,13,18,31
5,17,1,1,2,0,1,3,22.96,26.515,88,0.0,7,6,13
5,17,1,2,2,0,1,3,22.96,26.515,88,0.0,4,4,8
5,17,1,3,2,0,1,3,22.14,25.76,94,16.9979,1,3,4
5,17,1,4,2,0,1,3,22.14,25.76,94,16.9979,2,2,4
5,17,1,5,2,0,1,3,21.32,25.0,94,16.9979,0,22,22
5,17,1,6,2,0,1,3,21.32,25.0,94,16.9979,0,49,49
5,17,1,7,2,0,1,2,21.32,25.0,94,16.9979,13,138,151
5,17,1,8,2,0,1,2,21.32,25.0,94,19.9995,22,325,347
5,17,1,9,2,0,1,2,22.14,25.76,88,16.9979,17,190,207
